Date,Temperature (C),Precip Type,Humidity,Wind Speed (km/h),Pressure (millibars),Summary,Ordinal
2015-03-17,18.85,0,1,12.4936,1012.6,18,735674
2015-03-18,14.9277777778,0,0.96,22.3146,1018.5,18,735675
2015-03-19,29.9555555556,0,0.87,12.0106,1020.98,18,735676
2015-03-20,25.55,0,1,15.5848,1019.56,18,735677
2015-03-21,16.2777777778,0,1,17.388,1021.59,18,735678
2015-03-22,22.6777777778,0,1,7.8246,1023.69,18,735679
2015-03-23,27.7722222222,0,0.93,26.6938,1021.7,18,735680
2015-03-24,29.95,0,0.79,24.6008,1014.25,18,735681
2015-03-25,32.0111111111,0,0.79,24.5686,1012.22,18,735682
2015-03-26,35.95,0,0.99,22.0248,1014.95,18,735683
2015-03-27,35.8333333333,0,0.86,18.3057,1016.1,18,735684
2015-03-28,31.5555555556,0,0.86,16.744,1015.56,17,735685
2015-03-29,32.0388888889,0,0.93,24.5847,1016.01,18,735686
2015-03-30,21.1333333333,0,1,14.1519,1015.43,18,735687
2015-03-31,22.7944444444,1,0.96,20.4953,1027.85,18,735688
2015-04-01,7.8722222222,1,0.96,12.558,1027.38,18,735689
2015-04-02,3.9777777778,0,0.92,28.4648,1021.6,23,735690
2015-04-03,10.1333333333,0,0.86,22.3951,1021.27,24,735691
2015-04-04,8.2611111111,0,1,17.4041,1019.85,18,735692
2015-04-05,7.0611111111,0,1,11.0124,1016.83,18,735693
2015-04-06,5.5111111111,1,1,14.007,1035.99,18,735694
2015-04-07,6.1111111111,0,1,11.9945,1015.03,24,735695
2015-04-08,7.7611111111,0,1,11.109,1016.58,18,735696
2015-04-09,7.3277777778,1,1,19.8191,1015.82,18,735697
2015-04-10,12.2444444444,1,0.89,22.4917,1014.85,18,735698
2015-04-11,12.1777777778,0,1,30.6705,1007.91,18,735699
2015-04-12,10.9611111111,0,1,19.9479,1007.68,18,735700
2015-04-13,13.6944444444,0,1,15.7297,1007.27,18,735701
2015-04-14,8.9166666667,0,1,17.1787,1014.48,18,735702
2015-04-15,7.1777777778,0,1,15.3433,1019.28,18,735703
2015-04-16,8.7944444444,0,0.94,14.007,1016.58,18,735704
2015-04-17,7.7555555556,1,0.94,16.9694,1019.62,18,735705
2015-04-18,6.0666666667,1,0.99,16.9372,1008.38,17,735706
2015-04-19,4.7944444444,0,0.96,31.3628,1014.74,18,735707
2015-04-20,2.1611111111,1,0.92,33.0372,1022.07,18,735708
2015-04-21,0.1666666667,1,0.84,22.9908,1024.73,18,735709
2015-04-22,2.8277777778,1,0.91,39.7026,1018.39,18,735710
2015-04-23,0.0833333333,1,0.93,20.0606,1038.57,18,735711
2015-04-24,10.2722222222,1,1,25.2448,1037.02,18,735712
2015-04-25,7.1722222222,0,0.92,28.2072,1017.14,18,735713
2015-04-26,7.8111111111,0,0.89,33.1016,1028,18,735714
2015-04-27,7.9888888889,1,0.95,16.8084,1027.5,18,735715
2015-04-28,8.95,1,0.96,14.7154,1022.65,17,735716
2015-04-29,9.9777777778,0,0.9,19.7869,1022.82,18,735717
2015-04-30,13.9388888889,0,0.82,25.0355,1027.1,18,735718
2015-05-01,26.0333333333,0,0.86,21.6062,1027.99,18,735719
2015-05-02,22.8222222222,0,1,23.1679,1022.7,18,735720
2015-05-03,22.8,0,0.92,27.9657,1022.49,18,735721
2015-05-04,7.8222222222,0,0.95,26.8226,1006.86,18,735722
2015-05-05,13.9111111111,0,0.92,15.778,1010.46,18,735723
2015-05-06,19.8333333333,0,0.93,28.2072,1011,22,735724
2015-05-07,13.7944444444,0,0.93,24.633,1019.9,18,735725
2015-05-08,12.95,0,0.96,18.9819,1019.73,18,735726
2015-05-09,28.8166666667,0,0.96,16.9694,1023.83,18,735727
2015-05-10,30.0388888889,0,0.84,26.2752,1029.17,24,735728
2015-05-11,26.0222222222,0,0.93,21.5418,1030.52,18,735729
2015-05-12,26.0666666667,0,0.97,14.0392,1014.37,18,735730
2015-05-13,22.0666666667,0,0.97,24.9872,1016.95,21,735731
2015-05-14,21.1333333333,0,0.85,24.9228,1021.49,18,735732
2015-05-15,20.8777777778,0,0.93,16.583,1022.09,18,735733
2015-05-16,22.0111111111,0,0.93,14.8764,1022.04,18,735734
2015-05-17,23.7,0,0.79,29.8333,1020.33,18,735735
2015-05-18,22.8222222222,0,0.89,31.1374,1018.84,18,735736
2015-05-19,22.8777777778,0,0.84,23.506,1012.46,18,735737
2015-05-20,23.8388888889,0,1,24.6813,1011.18,18,735738
2015-05-21,19.8277777778,0,0.85,31.4272,1005.86,18,735739
2015-05-22,20.0222222222,0,0.86,31.1535,1014.97,17,735740
2015-05-23,26.0611111111,0,0.87,33.0855,1013.43,18,735741
2015-05-24,26.7888888889,0,0.76,29.0122,1012.57,18,735742
2015-05-25,24.7444444444,0,0.86,24.8745,1015.03,17,735743
2015-05-26,17.8944444444,0,0.86,25.7117,1019.01,18,735744
2015-05-27,16.0611111111,0,0.9,28.0301,1026.87,17,735745
2015-05-28,16.1833333333,0,0.73,28.3521,1025.1,18,735746
2015-05-29,18.9111111111,0,0.85,14.0392,1027.9,18,735747
2015-05-30,23.7277777778,0,0.86,12.6224,1010.9,18,735748
2015-05-31,15.9222222222,0,0.99,33.2304,1005.72,18,735749
2015-06-01,8.3111111111,0,0.99,17.0499,1030.42,18,735750
2015-06-02,18.7944444444,0,0.96,14.7315,1030.95,18,735751
2015-06-03,19.9944444444,0,0.99,15.0857,1030.33,18,735752
2015-06-04,11.1833333333,0,1,21.413,1019.09,18,735753
2015-06-05,11.1222222222,0,1,17.0821,1018.57,18,735754
2015-06-06,13.7722222222,1,1,16.7118,1023.94,18,735755
2015-06-07,15.0222222222,0,1,9.0643,1025.81,18,735756
2015-06-08,16.0611111111,0,1,8.05,1025.35,18,735757
2015-06-09,16.0388888889,0,1,13.1698,1025.93,18,735758
2015-06-10,3.8222222222,0,0.96,19.9962,1016.23,18,735759
2015-06-11,3.9111111111,0,1,20.5597,1018.38,18,735760
2015-06-12,7.7777777778,1,1,22.2985,1033.32,18,735761
2015-06-13,12.6722222222,1,0.99,14.0231,1030.3,18,735762
2015-06-14,10.0777777778,1,1,12.9766,1026.6,18,735763
2015-06-15,11.1444444444,1,1,9.66,1023.26,18,735764
2015-06-16,4.0666666667,1,1,9.66,1028.21,18,735765
2015-06-17,6.9833333333,0,1,12.8317,1029.5,18,735766
2015-06-18,20.0166666667,0,0.96,20.2699,1029.73,18,735767
2015-06-19,16.5888888889,0,1,20.7851,1030.56,18,735768
2015-06-20,14.8833333333,0,1,20.4148,1020.01,18,735769
2015-06-21,12.0888888889,0,1,28.1589,1010.65,18,735770
2015-06-22,9.0055555556,0,1,23.2323,1021.33,18,735771
2015-06-23,12.3166666667,0,0.93,17.1143,1021.11,18,735772
2015-06-24,12.7111111111,0,0.93,32.4093,1017.07,17,735773
2015-06-25,16.9444444444,0,0.93,34.8726,1016.08,17,735774
2015-06-26,16.1611111111,0,0.96,34.1642,1018.47,18,735775
2015-06-27,14.9277777778,0,1,12.7995,1020.57,18,735776
2015-06-28,14.0111111111,0,1,11.0446,1019.98,17,735777
2015-06-29,12.7777777778,0,1,23.0874,1030.44,18,735778
2015-06-30,13.8833333333,0,1,21.4613,1018.68,18,735779
2015-07-01,20.9555555556,0,0.96,26.0176,1016.52,18,735780
2015-07-02,22.8944444444,0,0.81,15.4399,1019.64,18,735781
2015-07-03,17.8,0,0.87,21.4935,1017.02,18,735782
2015-07-04,15.8888888889,0,0.92,26.0659,1012.5,18,735783
2015-07-05,9.8833333333,0,0.96,23.6348,997.09,18,735784
2015-07-06,3.9,0,0.96,14.0231,1017.42,18,735785
2015-07-07,7.1722222222,1,0.93,12.5419,1026.96,18,735786
2015-07-08,3.8777777778,0,0.89,13.1376,1027.45,18,735787
2015-07-09,14,0,0.93,14.0875,1018.03,18,735788
2015-07-10,19.8222222222,0,0.93,25.2931,1010.87,18,735789
2015-07-11,14.0222222222,0,0.96,25.3092,1017.7,18,735790
2015-07-12,16.1388888889,0,0.94,12.4936,1018.09,18,735791
2015-07-13,22.2222222222,0,0.96,10.8997,1017.6,18,735792
2015-07-14,18.8666666667,0,0.94,11.109,1015.61,18,735793
2015-07-15,24.9722222222,0,0.86,13.8138,1018.04,18,735794
2015-07-16,24.7277777778,0,0.93,23.184,1018.55,18,735795
2015-07-17,26.0833333333,0,0.96,14.1358,1014.48,18,735796
2015-07-18,27.8,0,0.91,21.3969,1013.26,18,735797
2015-07-19,29.9277777778,0,0.93,44.4199,1019.41,18,735798
2015-07-20,23.6388888889,0,0.84,14.7315,1018.9,18,735799
2015-07-21,24.9944444444,1,1,16.1322,1042.38,18,735800
2015-07-22,19.9055555556,1,0.96,20.6241,1039.51,18,735801
2015-07-23,21.1055555556,0,0.77,26.4684,1022.26,18,735802
2015-07-24,20.0166666667,0,1,11.1895,1026.31,18,735803
2015-07-25,17.5111111111,0,1,10.4006,1029.02,18,735804
2015-07-26,14.9055555556,0,1,30.3807,1026.72,18,735805
2015-07-27,13.8166666667,0,0.86,21.2681,1026.6,18,735806
2015-07-28,17.8,0,0.84,38.3663,1017.85,18,735807
2015-07-29,17.4111111111,0,1,12.88,1019.1,18,735808
2015-07-30,17.85,0,0.99,10.7548,1021.06,18,735809
2015-07-31,13.8166666667,1,0.99,17.3558,1039.32,18,735810
2015-08-01,6.6222222222,1,1,20.6563,1035.98,18,735811
2015-08-02,22.0444444444,1,0.91,13.5562,1037.06,18,735812
2015-08-03,36.0111111111,0,0.75,16.3898,1016.73,18,735813
2015-08-04,32.3444444444,0,0.88,21.4613,1016.15,18,735814
2015-08-05,34.95,0,0.87,11.27,1015.99,18,735815
2015-08-06,37.1944444444,0,0.77,21.413,1014.41,18,735816
2015-08-07,36.1944444444,0,0.81,15.1018,1012.43,18,735817
2015-08-08,35,0,0.84,24.6813,1009.23,18,735818
2015-08-09,35.05,0,0.93,28.9639,1013.39,18,735819
2015-08-10,4.8,0,0.96,15.7458,1015.96,18,735820
2015-08-11,3.7722222222,0,0.99,17.1787,1024.65,18,735821
2015-08-12,3.75,1,0.93,11.8335,1023.49,18,735822
2015-08-13,3.8666666667,1,0.93,13.5723,1018.54,18,735823
2015-08-14,2.2055555556,1,0.97,23.0391,1015.08,18,735824
2015-08-15,7.2,1,0.93,38.5917,1029.74,18,735825
2015-08-16,7.8388888889,0,0.94,44.5648,989.72,23,735826
2015-08-17,7.15,1,0.93,37.5774,1023.86,17,735827
2015-08-18,2.9055555556,1,0.91,32.1195,1024.8,18,735828
2015-08-19,0.1111111111,1,0.76,16.5186,1036.52,18,735829
2015-08-20,5,1,0.88,17.2592,1035.68,17,735830
2015-08-21,27.9388888889,0,0.95,25.2448,1023.95,17,735831
2015-08-22,23.4444444444,0,0.88,22.0248,1022.1,17,735832
2015-08-23,27.3,0,0.93,14.5544,1019.92,18,735833
2015-08-24,30.1,0,0.93,13.2503,1016.31,18,735834
2015-08-25,22.7611111111,0,0.95,18.193,1016.11,18,735835
2015-08-26,26.1833333333,0,0.86,22.0892,1017.03,18,735836
2015-08-27,29.1833333333,0,0.9,31.0891,1019.14,18,735837
2015-08-28,32.3,0,0.89,10.7548,1019.98,18,735838
2015-08-29,35,0,0.9,20.2538,1018.46,18,735839
2015-08-30,34.9277777778,0,0.99,17.2753,1022.52,18,735840
2015-08-31,29.1555555556,1,0.92,15.0696,1024.26,18,735841
2015-09-01,5.7111111111,1,0.95,14.2002,1020.72,18,735842
2015-09-02,15.9944444444,0,1,31.7492,1007.09,18,735843
2015-09-03,7.8222222222,1,0.99,34.8404,1018.36,18,735844
2015-09-04,6.1777777778,1,1,19.964,1015.41,18,735845
2015-09-05,7.7777777778,1,0.99,16.905,1017.1,17,735846
2015-09-06,11.0388888889,0,0.96,30.5256,1017.79,18,735847
2015-09-07,12.8555555556,0,1,33.0211,1018.23,18,735848
2015-09-08,11.0444444444,0,1,33.81,1018.47,18,735849
2015-09-09,7.2,0,0.95,31.3145,1021.65,18,735850
2015-09-10,5.2555555556,1,0.95,14.2002,1020.13,17,735851
2015-09-11,5.1111111111,1,0.96,14.2163,1020.17,17,735852
2015-09-12,4.9722222222,1,0.96,14.2324,1020.21,18,735853
2015-09-13,4.8388888889,1,0.96,14.2002,1020.24,18,735854
2015-09-14,4.7111111111,1,0.96,14.1519,1020.28,18,735855
2015-09-15,11.9944444444,0,1,32.3127,1024.19,18,735856
2015-09-16,10.9722222222,0,0.89,38.3341,1003.5,18,735857
2015-09-17,11.0166666667,1,0.91,19.4327,1011.21,18,735858
2015-09-18,9.9055555556,1,1,30.751,1011.46,18,735859
2015-09-19,12.0333333333,0,0.93,27.4505,1001.77,18,735860
2015-09-20,10.3944444444,0,1,17.0338,1019.33,17,735861
2015-09-21,7.8055555556,0,1,24.6008,1030.36,18,735862
2015-09-22,13.6722222222,0,1,30.8154,1028.38,18,735863
2015-09-23,9.9277777778,0,0.96,31.5882,1021.22,18,735864
2015-09-24,7.5944444444,0,1,27.9335,1024.15,18,735865
2015-09-25,14.9277777778,0,1,14.0875,1023.74,17,735866
2015-09-26,9.35,0,0.99,20.6885,1024.92,17,735867
2015-09-27,11.0666666667,0,0.89,19.8996,1020.23,17,735868
2015-09-28,17.2,0,0.92,26.7743,1015.25,17,735869
2015-09-29,12.2388888889,1,1,21.9926,1018.29,17,735870
2015-09-30,23.7722222222,1,0.99,20.286,1022.76,18,735871
2015-10-01,29.9055555556,0,0.96,15.4882,1022.75,18,735872
2015-10-02,4.1055555556,1,0.96,14.2002,1020.45,18,735873
2015-10-03,3.1611111111,1,0.96,14.168,1020.76,18,735874
2015-10-04,2.95,1,0.95,14.168,1020.86,18,735875
2015-10-05,2.8888888889,1,0.95,14.1358,1020.89,18,735876
2015-10-06,2.8277777778,1,0.95,14.0875,1020.92,18,735877
2015-10-07,5.5444444444,1,0.95,14.2002,1020.66,17,735878
2015-10-08,2.7777777778,1,0.95,14.0231,1020.95,17,735879
2015-10-09,28.9388888889,1,0.95,13.9909,1020.98,18,735880
2015-10-10,32.1944444444,0,0.81,32.1839,1015.24,17,735881
2015-10-11,32.1722222222,0,0.9,21.9765,1017.74,17,735882
2015-10-12,27.7111111111,0,0.78,25.4219,1022.78,17,735883
2015-10-13,27.7555555556,0,0.79,15.3111,1023.46,17,735884
2015-10-14,29.9055555556,0,0.87,9.3541,1019.44,17,735885
2015-10-15,22.0611111111,0,0.95,14.1358,1019.96,17,735886
2015-10-16,4.5833333333,1,0.96,14.1197,1020.32,18,735887
2015-10-17,4.4555555556,1,0.96,14.1197,1020.35,17,735888
2015-10-18,4.3333333333,1,0.96,14.1519,1020.39,17,735889
2015-10-19,4.2166666667,1,0.96,14.1841,1020.42,17,735890
2015-10-20,3.9944444444,1,0.96,14.2002,1020.48,17,735891
2015-10-21,3.8833333333,1,0.96,14.2002,1020.52,18,735892
2015-10-22,3.7833333333,1,0.96,14.2002,1020.55,18,735893
2015-10-23,3.6833333333,1,0.96,14.2002,1020.58,18,735894
2015-10-24,3.5888888889,1,0.96,14.2002,1020.61,18,735895
2015-10-25,5.6944444444,0,0.95,14.168,1020.35,18,735896
2015-10-26,3.4944444444,1,0.96,14.2002,1020.64,18,735897
2015-10-27,3.4055555556,1,0.96,14.168,1020.67,18,735898
2015-10-28,3.3222222222,1,0.96,14.1358,1020.7,18,735899
2015-10-29,3.2388888889,1,0.96,14.1358,1020.73,18,735900
2015-10-30,3.0888888889,1,0.95,14.2002,1020.8,18,735901
2015-10-31,16.1666666667,1,0.95,14.1841,1020.83,18,735902
2015-11-01,17.2444444444,0,1,11.0929,1025.58,18,735903
2015-11-02,23.8388888889,0,0.95,9.0804,1026.13,18,735904
2015-11-03,27.7555555556,0,0.87,22.9264,1022.55,18,735905
2015-11-04,30.9222222222,0,0.93,10.8836,1022.16,18,735906
2015-11-05,30.9944444444,0,0.9,10.4811,1023.02,13,735907
2015-11-06,31.0888888889,0,0.93,8.4042,1020.83,13,735908
2015-11-07,32.1277777778,0,0.9,15.9551,1017.14,13,735909
2015-11-08,27.1944444444,0,0.9,18.5472,1018.01,18,735910
2015-11-09,28.8166666667,0,0.93,21.4291,1022.68,18,735911
2015-11-10,25.0944444444,0,0.83,20.0284,1016.29,18,735912
2015-11-11,26.1111111111,0,0.76,23.5382,1011.07,18,735913
2015-11-12,24.8833333333,0,0.8,20.7368,1010.76,18,735914
2015-11-13,24.9722222222,0,0.82,13.9587,1011.83,18,735915
2015-11-14,18.8,0,0.96,24.0534,1006.96,18,735916
2015-11-15,14.7722222222,0,0.96,17.1143,1004.71,17,735917
2015-11-16,27.2444444444,0,0.93,22.3468,1015.2,18,735918
2015-11-17,30.7888888889,0,0.93,31.4433,1014.39,18,735919
2015-11-18,17.2222222222,0,0.95,17.0821,1021.71,18,735920
2015-11-19,22.2444444444,0,1,14.1036,1025.25,18,735921
2015-11-20,27.7777777778,0,0.96,11.27,1024.42,18,735922
2015-11-21,29.8611111111,0,0.93,11.1251,1021.33,17,735923
2015-11-22,28.8388888889,0,0.97,12.2038,1016.97,18,735924
2015-11-23,22.1111111111,0,1,20.6402,1013.66,18,735925
2015-11-24,27.7055555556,0,1,9.4024,1013.34,17,735926
2015-11-25,29.8388888889,0,0.99,16.5991,1017.4,17,735927
2015-11-26,29.9277777778,0,1,14.0231,1017.1,17,735928
2015-11-27,31.9888888889,0,0.94,20.3826,1017.13,17,735929
2015-11-28,21.5055555556,0,1,26.1303,1020.77,17,735930
2015-11-29,25,0,1,23.3128,1023.01,18,735931
2015-11-30,27.7555555556,0,0.78,20.3343,1022.1,17,735932
2015-12-01,36.2055555556,0,0.9,22.1697,1013.11,17,735933
2015-12-02,35.1111111111,0,0.97,38.4307,1015.53,18,735934
2015-12-03,22.7611111111,0,0.83,28.0623,1013.97,18,735935
2015-12-04,22.2111111111,0,0.87,20.2055,1016.54,17,735936
2015-12-05,24.9944444444,0,0.89,14.0553,1018,17,735937
2015-12-06,23.4722222222,0,0.81,26.8709,1014.55,17,735938
2015-12-07,17.1388888889,0,0.96,17.5329,1022.04,17,735939
2015-12-08,19.0222222222,0,0.93,15.5365,1022.44,17,735940
2015-12-09,22.8944444444,0,0.9,23.2806,1019.2,17,735941
2015-12-10,25.8555555556,0,1,12.4131,1012.49,17,735942
2015-12-11,29.5166666667,0,0.89,21.8316,1010.91,18,735943
2015-12-12,28.0888888889,0,0.81,20.5114,1025.86,13,735944
2015-12-13,29.1111111111,0,0.96,21.7028,1025.62,13,735945
2015-12-14,22.4111111111,0,0.9,17.7422,1016.15,17,735946
2015-12-15,31.1833333333,0,0.92,10.2718,1025.75,17,735947
2015-12-16,32.8277777778,0,0.89,11.3988,1020.62,17,735948
2015-12-17,33.8888888889,0,0.9,12.7351,1017.4,17,735949
2015-12-18,35.1833333333,0,0.84,11.2378,1017.18,17,735950
2015-12-19,36.2055555556,0,0.88,14.168,1015.2,17,735951
2015-12-20,27.6555555556,0,0.95,11.9301,1019.21,17,735952
2015-12-21,28.9388888889,0,0.89,19.9479,1018.45,13,735953
2015-12-22,29.9722222222,0,0.96,13.1054,1018.63,18,735954
2015-12-23,31.1611111111,0,0.96,15.5365,1017.38,18,735955
2015-12-24,30.3333333333,0,0.88,25.277,1014.78,17,735956
2015-12-25,31.4,0,0.89,26.9353,1012.65,13,735957
2015-12-26,28.9666666667,0,0.96,24.0373,1011.33,13,735958
2015-12-27,22.8666666667,0,0.84,19.803,1014.87,13,735959
2015-12-28,19.9166666667,0,0.72,24.5525,1016.18,13,735960
2015-12-29,23.8444444444,0,0.86,20.4309,1015.65,17,735961
2015-12-30,28.9111111111,0,0.88,14.1519,1019.8,18,735962
2015-12-31,22.2444444444,0,0.92,18.9336,1020.11,18,735963
2016-01-01,14.9777777778,0,1,20.4953,1016.82,18,735964
2016-01-02,23.9555555556,0,0.92,22.6366,1018.99,18,735965
2016-01-03,27.8888888889,0,0.96,14.007,1017.55,18,735966
2016-01-04,28.9388888889,0,0.86,15.8102,1011.79,18,735967
2016-01-05,26.9777777778,0,0.93,20.7851,1011.59,17,735968
2016-01-06,26.0388888889,0,0.89,23.4577,1012.32,17,735969
2016-01-07,26.1555555556,0,0.96,20.608,1013.57,18,735970
2016-01-08,20.8055555556,0,0.89,30.8476,1019.1,17,735971
2016-01-09,22.5944444444,0,0.9,25.6634,1019.5,17,735972
2016-01-10,12.5944444444,0,1,16.9533,1012.21,18,735973
2016-01-11,12.2666666667,1,0.99,13.8138,1015.54,17,735974
2016-01-12,19.8555555556,0,1,17.2914,1018.21,18,735975
2016-01-13,21.8388888889,0,0.93,27.6759,1019.4,18,735976
2016-01-14,20.9444444444,0,1,13.4274,1016.2,18,735977
2016-01-15,20.05,0,0.93,20.5758,1009.45,18,735978
2016-01-16,22,0,1,33.971,999.62,18,735979
2016-01-17,18.9111111111,0,0.93,30.4129,1001.18,17,735980
2016-01-18,16.0611111111,0,0.96,33.0855,1012.45,18,735981
2016-01-19,15.9944444444,0,0.96,33.5041,1018.17,18,735982
2016-01-20,16.4222222222,0,0.83,17.2109,1018.4,18,735983
2016-01-21,20.0666666667,0,0.89,19.8835,1014.75,18,735984
2016-01-22,17.5777777778,0,1,23.506,1015.73,18,735985
2016-01-23,22.2444444444,0,0.99,21.5096,1015.67,18,735986
2016-01-24,23.9555555556,0,0.9,19.7869,1018.7,17,735987
2016-01-25,26.1333333333,0,0.84,18.9819,1019.03,17,735988
2016-01-26,27.7777777778,0,0.84,19.8191,1015.62,17,735989
2016-01-27,27.7611111111,0,0.91,17.1143,1008.24,13,735990
2016-01-28,23.75,0,0.93,25.7117,1007.82,18,735991
2016-01-29,27.7555555556,0,1,22.1697,1016.01,18,735992
2016-01-30,28.7888888889,0,0.93,13.3791,1016.11,18,735993
2016-01-31,28.9055555556,0,0.87,17.0338,1021.23,17,735994
2016-02-01,24.9444444444,0,0.96,15.4721,1022.05,17,735995
2016-02-02,13.8444444444,1,0.92,19.4166,1020.52,18,735996
2016-02-03,18.6833333333,0,0.96,15.7136,1013.81,17,735997
2016-02-04,17.2222222222,1,1,21.8477,1017.87,18,735998
2016-02-05,18.8555555556,0,1,23.0713,1019.68,18,735999
2016-02-06,22.1055555556,0,0.89,23.5543,1017.67,18,736000
2016-02-07,22.8222222222,0,0.99,26.7582,1014.65,18,736001
2016-02-08,12.1277777778,0,1,22.3307,1008.74,18,736002
2016-02-09,22.9166666667,0,0.85,31.2501,1016.29,18,736003
2016-02-10,26.1111111111,0,0.95,10.4167,1015.9,18,736004
2016-02-11,16.6444444444,0,1,35.6293,1015.01,18,736005
2016-02-12,12.7777777778,0,1,23.6509,1014.9,18,736006
2016-02-13,12.3833333333,0,0.99,17.3719,1018.67,18,736007
2016-02-14,10.0666666667,0,0.99,18.4667,1022.34,18,736008
2016-02-15,12.6611111111,0,0.82,31.1535,1024.71,18,736009
2016-02-16,10.0222222222,1,0.88,32.6347,1025.71,18,736010
2016-02-17,4.7888888889,0,1,12.5419,1024.36,18,736011
2016-02-18,11.0166666667,0,1,12.4292,1030.56,17,736012
2016-02-19,12.1777777778,0,0.96,13.2664,1030.14,18,736013
2016-02-20,11.0833333333,0,0.89,17.4524,1019.1,18,736014
2016-02-21,10.0666666667,0,0.86,17.0821,1018.91,17,736015
2016-02-22,13.8944444444,0,0.89,12.4775,1018.45,18,736016
2016-02-23,12.7111111111,0,0.92,24.6974,1016.04,18,736017
2016-02-24,12.2222222222,0,0.88,17.6617,1011.88,18,736018
2016-02-25,8.8888888889,0,0.94,26.9192,1005.67,18,736019
2016-02-26,11.0666666667,1,0.81,30.5739,1017.82,18,736020
2016-02-27,11.1111111111,0,0.88,15.2145,1018.23,18,736021
2016-02-28,11.1111111111,0,0.93,18.6277,1018.3,18,736022
2016-02-29,13.6833333333,1,1,19.9157,1017.72,17,736023
2016-03-01,18.4388888889,0,0.96,19.6903,1017.29,17,736024
2016-03-02,28.4722222222,0,0.9,29.4469,1023.92,18,736025
2016-03-03,27.6166666667,0,0.96,6.8425,1029.48,18,736026
2016-03-04,28.9333333333,0,0.93,10.9158,1021.6,18,736027
2016-03-05,29.8833333333,0,0.9,12.6063,1019.87,17,736028
2016-03-06,29.95,0,0.93,30.9764,1015.91,18,736029
2016-03-07,21.0388888889,0,1,14.1197,1017.84,17,736030
2016-03-08,27.6611111111,0,0.97,15.939,1021.87,18,736031
2016-03-09,30.6055555556,0,0.95,19.1268,1019.85,18,736032
2016-03-10,10.9722222222,0,0.99,15.4882,1018.79,18,736033
2016-03-11,12.8222222222,0,1,11.2378,1022.94,18,736034
2016-03-12,27.7777777778,0,0.93,9.1931,1023.45,18,736035
2016-03-13,31.0388888889,0,0.87,20.447,1020.24,17,736036
2016-03-14,32,0,0.8,14.6027,1017.27,18,736037
2016-03-15,31.7666666667,0,0.88,11.27,1019.33,18,736038
2016-03-16,29.9055555556,0,0.93,27.2412,1018.17,18,736039
2016-03-17,27.15,0,0.99,9.66,1016.78,18,736040
2016-03-18,28.8611111111,0,0.96,10.9158,1017.06,18,736041
2016-03-19,29.9277777778,0,1,15.4882,1016.84,18,736042
2016-03-20,25.9,0,0.93,11.27,1012.51,18,736043
2016-03-21,19.8333333333,0,0.97,16.3093,1009.15,18,736044
2016-03-22,28.9111111111,0,0.93,17.1787,1020.15,18,736045
2016-03-23,18.9888888889,0,0.96,26.2913,1015.51,18,736046
2016-03-24,12.4055555556,0,0.86,9.6439,1018.84,18,736047
2016-03-25,17.8055555556,0,0.93,13.5884,1023.84,18,736048
2016-03-26,20.0444444444,0,0.96,11.914,1026.96,17,736049
2016-03-27,22.2,0,1,7.8729,1027.46,18,736050
2016-03-28,20.0888888889,0,1,12.1233,1023.05,18,736051
2016-03-29,21.0611111111,0,0.96,12.3487,1029.49,18,736052
2016-03-30,22.8,0,0.92,12.6224,1029.31,18,736053
2016-03-31,26.0166666667,0,0.91,14.1841,1024.8,18,736054
2016-04-01,6.1444444444,1,0.95,27.7725,1030.13,18,736055
2016-04-02,3.8777777778,1,1,21.0266,1034.87,18,736056
2016-04-03,2.7333333333,1,1,15.7941,1034.18,18,736057
2016-04-04,6.65,1,1,12.0589,1028.45,18,736058
2016-04-05,13.8833333333,0,1,23.184,1027.73,18,736059
2016-04-06,7.6277777778,1,1,14.2968,1032.18,18,736060
2016-04-07,-0.6722222222,1,1,20.3021,1032.07,18,736061
2016-04-08,10.0222222222,1,1,30.6866,1031.06,17,736062
2016-04-09,9.9777777778,1,1,26.404,1030.3,17,736063
2016-04-10,9.0055555556,1,0.96,21.7028,1030.45,17,736064
2016-04-11,9.8611111111,1,0.86,21.8638,1024.36,18,736065
2016-04-12,12.3111111111,0,0.83,21.8638,1019.26,18,736066
2016-04-13,16.0611111111,1,0.89,24.5042,1032.01,18,736067
2016-04-14,3.15,1,0.96,12.88,1031.31,18,736068
2016-04-15,7.3277777778,0,1,21.2681,1006.87,18,736069
2016-04-16,13.7444444444,0,1,30.7188,1004.48,18,736070
2016-04-17,11.0611111111,0,0.97,22.6366,1006.87,18,736071
2016-04-18,7.6833333333,0,0.97,19.8513,1016.24,18,736072
